,Sentiment,Time,Text,cleaned
4660,negative,19/10/21,I was expecting these cookies were going to be normal size but i was wrong!  i was planning on dipping them in chocolates but they r not those average size at all! So disappointed! I now have to go out n find the normal size cookies. What a  waste of money. I also needed 50 but 20 of them were broken. They do not put fragile on the box outside.,"['expecting', 'cooky', 'going', 'normal', 'size', 'wrong', 'planning', 'dipping', 'chocolate', 'average', 'size', 'all', 'disappointed', 'find', 'normal', 'size', 'cooky', 'waste', 'money', 'also', 'needed', 'broken', 'put', 'fragile', 'box', 'outside']"
4661,negative,4/9/21,"Reading in earlier reviews that these were genuine chinese fortunes, I served them with a chinese Christmas dinner and was greatly disappointed, as were my guests.  Three sample fortunes are:  ""Life is not a struggle.  It's a wiggle.""  ""Management is doing things right: leadership is doing the right things.""  ""If you're feeling down, try throwing yourself into your work.""  These are not fortunes, they are self-help mini-bites.  A fortune is:  ""Your love of travel will soon be satisfied,"" and it doesn't matter if they are predictive or not.  What matters is that they state a fortune.  ""Beware the dog in the corner house,"" would be fun to get.  ""Life is a wiggle"" is boring.<br />The cookies arrived on schedule, as promised, and in good condition in their individual wrappers.  All of that was as I'd hoped.  But content counts, in fortune cookies especially.","['reading', 'earlier', 'review', 'genuine', 'chinese', 'fortune', 'served', 'chinese', 'christmas', 'dinner', 'greatly', 'disappointed', 'guest', 'three', 'sample', 'fortune', 'are', 'life', 'struggle', 'wiggle', 'management', 'thing', 'right', 'leadership', 'right', 'thing', 'feeling', 'down', 'try', 'throwing', 'work', 'fortune', 'self-help', 'mini-bites', 'fortune', 'your', 'love', 'travel', 'soon', 'satisfied', 'matter', 'predictive', 'not', 'matter', 'state', 'fortune', 'beware', 'dog', 'corner', 'house', 'would', 'fun', 'get', 'life', 'wiggle', 'boring', 'the', 'cooky', 'arrived', 'schedule', 'promised', 'good', 'condition', 'individual', 'wrapper', 'hoped', 'content', 'count', 'fortune', 'cooky', 'especially']"
4662,negative,31/8/21,"I love these cookies, they taste exactly like Oreos. But unfortunately, every time I eat them (2 cookies at a time)I get horrible headaches and migraines (which I don't get from real Oreos) Its obviously caused by some of the 'nutritious' ingredients. Another thumbs down---they include vitamin K which should not be eaten by anyone on blood thinners, or for anyone middle-aged or older who overindulges in these cookies be warned---vitamin K can cause blood clots.<br />HEADACHE & MIGRAINE SUFFERERS BEWARE of these cookies!","['love', 'cooky', 'taste', 'exactly', 'like', 'oreo', 'unfortunately', 'every', 'time', 'eat', 'cooky', 'time', 'get', 'horrible', 'headache', 'migraine', 'which', 'get', 'real', 'oreo', 'obviously', 'caused', 'nutritious', 'ingredient', 'another', 'thumb', 'down---they', 'include', 'vitamin', 'eaten', 'anyone', 'blood', 'thinner', 'anyone', 'middle-aged', 'older', 'overindulges', 'cooky', 'warned---vitamin', 'cause', 'blood', 'clot', 'headache', 'migraine', 'sufferer', 'beware', 'cooky']"
4663,negative,9/10/21,"I've had many types of pepper jelly, and this is by far the worst ever. The price is high, and the taste is not good. The shipping was outrageous. More costly than the green pepper jelly. Don't waste you money.","['many', 'type', 'pepper', 'jelly', 'far', 'worst', 'ever', 'price', 'high', 'taste', 'good', 'shipping', 'outrageous', 'costly', 'green', 'pepper', 'jelly', 'waste', 'money']"
4664,negative,15/6/21,"i'm a big fan of hodgson mill products (we love their bread mixes, i use their pancake mixes.) i'm not afraid of whole grains  (i mill my own grains, wheat, kamut, rye, barley) and i even put milled flax seed in my (home made) yogurt. I've been a baker for 35 years and love to try new recipes.<br /><br />i had high expectations for this product but was very disappointed by the results: the box calls for too much fat and the baked brownies have a distinctly oily feel in the mouth.  I can enjoy the grittiness and the chocolate flavor is fine but i would caution buyers against the results if following the instructions on the box<br /><br />one of the problems is that the coarse texture of the mix does not allow the fat to be absorbed well.<br /><br />i will go back to making whole wheat brownies from scratch.  a little bit of time required... a little less convenient but brownies being a treat (and comfort food), the texture should be right :)","['big', 'fan', 'hodgson', 'mill', 'product', 'love', 'bread', 'mix', 'use', 'pancake', 'mix', 'afraid', 'whole', 'grain', 'mill', 'grain', 'wheat', 'kamut', 'rye', 'barley', 'even', 'put', 'milled', 'flax', 'seed', 'home', 'made', 'yogurt', 'baker', 'year', 'love', 'try', 'new', 'recipe', 'high', 'expectation', 'product', 'disappointed', 'result', 'box', 'call', 'much', 'fat', 'baked', 'brownie', 'distinctly', 'oily', 'feel', 'mouth', 'enjoy', 'grittiness', 'chocolate', 'flavor', 'fine', 'would', 'caution', 'buyer', 'result', 'following', 'instruction', 'box', 'one', 'problem', 'coarse', 'texture', 'mix', 'allow', 'fat', 'absorbed', 'well', 'back', 'making', 'whole', 'wheat', 'brownie', 'scratch', 'little', 'bit', 'time', 'required', '...', 'little', 'convenient', 'brownie', 'treat', 'and', 'comfort', 'food', 'texture', 'right']"
4665,negative,4/8/21,"first off, i love whole wheat products, and flax seed so i hope we just got a bad batch (and no it wasn't expired, i checked the date) but my mom and i just had some of these and we're not fans. they had an oddly fishy/grassy taste to it kind of like you might get with rancid flax oil tablets. O_o","['first', 'off', 'love', 'whole', 'wheat', 'product', 'flax', 'seed', 'hope', 'got', 'bad', 'batch', 'and', 'expired', 'checked', 'date', 'mom', 'fan', 'oddly', 'fishy', 'grassy', 'taste', 'kind', 'like', 'might', 'get', 'rancid', 'flax', 'oil', 'tablet', 'o_o']"
4666,negative,15/6/21,"I have made potato bread before with great results but this Hodgson bread-mix is way too dry, it needs some more moisture-don't buy it unless you want really dry bread.","['made', 'potato', 'bread', 'great', 'result', 'hodgson', 'bread-mix', 'way', 'dry', 'need', 'buy', 'unless', 'want', 'really', 'dry', 'bread']"
4667,negative,4/8/21,"White bread is not my thing, so that's probably why I don't like this one.  I like herby white breads and really full-bodied white breads, but otherwise I always choose whole grains.  This one is not full-bodied and has no particular flavor.  Not interesting at all to me.","['white', 'bread', 'thing', ""that's"", 'probably', 'like', 'one', 'like', 'herby', 'white', 'bread', 'really', 'full-bodied', 'white', 'bread', 'otherwise', 'always', 'choose', 'whole', 'grain', 'one', 'full-bodied', 'particular', 'flavor', 'interesting']"
4668,negative,15/6/21,"I've been eating Snow's clam chowder for years, so I buy a few cans when it's on sale. Well it looks like Bumble Bee has taken over. What a big mistake. When I opened the can, it was all watery and smelled funny. I put it in a bowl to microwave, and noticed how thin it was, but thought I'd try it anyway. It was nasty to say the least. It about made me sick. So I went and opened another of the new cans, more of the same. Then I got an older can of the non-Bumble Bee chowder and it was great like always. If I could give the new junk no stars, I would. Sucks bad.","['eating', ""snow's"", 'clam', 'chowder', 'year', 'buy', 'can', 'sale', 'well', 'look', 'like', 'bumble', 'bee', 'taken', 'over', 'big', 'mistake', 'opened', 'can', 'watery', 'smelled', 'funny', 'put', 'bowl', 'microwave', 'noticed', 'thin', 'thought', 'try', 'anyway', 'nasty', 'say', 'least', 'made', 'sick', 'went', 'opened', 'another', 'new', 'can', 'same', 'got', 'older', 'non-bumble', 'bee', 'chowder', 'great', 'like', 'always', 'could', 'give', 'new', 'junk', 'star', 'would', 'suck', 'bad']"
4669,negative,4/8/21,"Looks like and tastes like chocolate colored water. No chocolate flavor whatsoever, this was a complete disappointment.  I got the hot chocolate k-cups from swiss miss instead.  How people can be giving this product four and five stars is astounding to me, is the Amazon ratings system being gamed for this product?","['look', 'like', 'taste', 'like', 'chocolate', 'colored', 'water', 'chocolate', 'flavor', 'whatsoever', 'complete', 'disappointment', 'got', 'hot', 'chocolate', 'k-cups', 'swiss', 'miss', 'instead', 'people', 'giving', 'product', 'four', 'five', 'star', 'astounding', 'amazon', 'rating', 'system', 'gamed', 'product']"
4670,negative,1/10/21,"When I bought my Keurig brewer, I eagerly looked for other beverage options for my wife who is not a coffee drinker.  I'm still looking.  The Grove Square Hot Cocoa had a nasty aftertaste, almost metallic.  No amount of cleaning/tinkering with the brewer made any improvement.  I used the brewer to make hot water for a Nestle Hot Cocoa pack, and that was a far superior beverage.  The Grove Square quickly found it's way to the trash.  I'll find quality mixes and use the Keurig to heat the water from now on.","['bought', 'keurig', 'brewer', 'eagerly', 'looked', 'beverage', 'option', 'wife', 'coffee', 'drinker', 'still', 'looking', 'grove', 'square', 'hot', 'cocoa', 'nasty', 'aftertaste', 'almost', 'metallic', 'amount', 'cleaning', 'tinkering', 'brewer', 'made', 'improvement', 'used', 'brewer', 'make', 'hot', 'water', 'nestle', 'hot', 'cocoa', 'pack', 'far', 'superior', 'beverage', 'grove', 'square', 'quickly', 'found', 'way', 'trash', 'find', 'quality', 'mix', 'use', 'keurig', 'heat', 'water']"
4671,negative,1/7/18,"Since I am willing to try alot of new things. I thought that I would buy this product.. And since I do like hot cocoa, I bought 2 boxes.. WORST thing I could have done.. This is bland, with very little flavour. It also has a grainy texture near the bottom of the mug.<br />Personally I will not buy this product again. I will stay with swiss miss or another hot cocoa brand for the Keurig K-Cup","['since', 'willing', 'try', 'alot', 'new', 'thing', 'thought', 'would', 'buy', 'product', 'since', 'like', 'hot', 'cocoa', 'bought', 'box', 'worst', 'thing', 'could', 'done', 'bland', 'little', 'flavour', 'also', 'grainy', 'texture', 'near', 'bottom', 'mug', 'personally', 'buy', 'product', 'again', 'stay', 'swiss', 'miss', 'another', 'hot', 'cocoa', 'brand', 'keurig', 'k-cup']"
4672,negative,10/8/18,"Just plain nasty!!! This item tasted like cardboard, very watered down and no flavor to it at all.  Very disappointed","['plain', 'nasty', 'item', 'tasted', 'like', 'cardboard', 'watered', 'flavor', 'all', 'disappointed']"
4673,negative,1/7/18,"Thin, runny, and the fake milk powder used to add ""creaminess"" has an off flavor. Better off eating your ceramic mug.","['thin', 'runny', 'fake', 'milk', 'powder', 'used', 'add', 'creaminess', 'flavor', 'better', 'eating', 'ceramic', 'mug']"
4674,negative,10/8/18,"I don't expect great hot chocolate from a k-cup, but it should at least taste like there's some cocoa in it. I can't believe how bad this stuff tastes. I tried it 3 times, and then threw the rest away.","['expect', 'great', 'hot', 'chocolate', 'k-cup', 'least', 'taste', 'like', ""there's"", 'cocoa', 'believe', 'bad', 'stuff', 'taste', 'tried', 'time', 'threw', 'rest', 'away']"
4675,negative,13/9/18,I wish I had listened to the other bad reviews.  The artificial sweetener taste is awful.  I gave two stars only because my husband doesn't seem to mind.  I can't drink this- even if they were a bargain.,"['wish', 'listened', 'bad', 'review', 'artificial', 'sweetener', 'taste', 'awful', 'gave', 'two', 'star', 'husband', 'seem', 'mind', 'drink', 'this', 'even', 'bargain']"
