,Sentiment,Time,cleaned,Text
5041,negative,13/6/20,"['faulty', 'flavor', 'part', 'disappointed', 'seller', 'food', 'detectable', 'bottle', 'whatsoever', 'hardly', 'unlikely', 'pay', 'smell', 'completely', 'none', 'would', 'return', 'extract', 'sense', 'again', 'product', 'batch', 'perhaps', 'unfortunately', 'receive', 'add', 'shipping', 'order']","unfortunately i am completely disappointed with this product. i have an above-average sense of smell, but this extract has hardly any detectable flavor in the bottle and none whatsoever once added to food. perhaps i received part of a faulty batch? the seller is letting me return the bottle, but is requiring that i pay for shipping again, so i would be very unlikely to order from them again."
5042,negative,21/11/20,"['bit', 'high', 'flavor', 'satisfaction', 'live', 'level', 'price', 'learn', 'again']",lacks the flavor i was hoping for and the price was a bit high for the satisfaction level.  i won't be ordering this again.  live and learn.
5043,negative,25/5/21,"['back', 'brand', 'disappointed', 'really', 'local', 'truth', 'snap', 'lead', 'bite', 'want', 'go', 'popcorn', 'believe', 'lack', 'tough', 'chewy', 'taste', 'grocery', 'corn', 'great', 'positive', 'premium']","all of the positive reviews led me to believe this popcorn was going to be really great. truth is, i am disappointed. the popcorn kernels are tough, chewy and lack any great corn taste. i want popcorn that snaps when you bite into it.  i will go back to buying the premium orville redenbacher's brand at my local grocery."
5044,negative,25/5/21,"['annoy', 'tender', 'really', 'let', 'buy', 'pop', 'far', 'sit', 'go', 'now', 'popcorn', 'water', 'right', 'see', 'much', 'again', 'close', 'little', 'add']","so far i'm not impressed with this popcorn. it's tender when popped, but it's really annoying how much doesn't pop. i'm going to add a little water and then let it sit, closed up, for a while and see if that helps. as of right now, i wouldn't buy this popcorn again."
5045,negative,20/1/21,"['also', 'point', 'stickiness', 'come', 'damage', 'fill', 'box', 'really', 'detect', 'bit', 'burst', 'suffer', 'friend', 'problem', 'quite', 'recommend', 'may', 'dusty', 'cause', 'mention', 'decompression', 'them', 'suppose', 'brandy', 'clue', 'chocolate', 'good', 'subtle', 'contain', 'can', 'outside', 'package', 'little', 'cherry', 'maybe']","these are supposed to be cherry and brandy filled chocolates. if they contain brandy, it is too subtle for me to detect. a clue to the cause may be the stickiness of the package and the cracks in the candies. it appears they were mistreated at some point and may have leaked. but the box they came in shows no damage. a friend speculated that airline decompression burst them. maybe, but other imported chocolates don't suffer this problem.<br /><br />i should also mention that the chocolate tastes a little bit dusty on the outside.<br /><br />i can't really recommend these laroshell candies. there are other brands which are quite good."
5046,negative,15/1/21,"['set', 'family', 'pack', 'even', 'waste', 'flax', 'eating', 'cracker', 'friend', 'buy', 'variety', 'garlic', 'gluten', 'enjoy', 'idea', 'cinnamon', 'generally', 'maple', 'carrier', 'feel', 'use', 'unopened', 'them', 'bring', 'probably', 'well', 'money', 'can', 'give', 'free', 'onion', 'try', 'like']","i do like the idea of these crackers for gluten free eating, but i can't bring myself to enjoy them. i bought the 6-pack variety and have tried the maple cinnamon and the onion garlic. i generally like flax, but these just aren't setting well with me even when i use them as a carrier for dips. i feel i wasted my money. i'll probably give the unopened packs to a friend's family that are gluten free."
5047,negative,8/2/21,"['ship', 'coast', 'business', 'east', 'friend', 'bottle', 'buy', 'take', 'day', 'end', 'hot', 'sauce', 'say', 'order']",i bought a bottle of tapatio hot sauce for my friend to have it shipped over to her in the east coast. the order said it'd take 5 business days. it ended up taking over 3 weeks
5048,negative,10/2/21,"['flavor', 'brand', 'slightly', 'cheap', 'bought', 'might', 'club', 'hazelnut', 'item', 'best', 'opinion', 'far', 'price', 'think', 'quality', 'stale', 'not', 'aftertaste', 'low', 'suggest', 'well', 'sam', 'pancake', 'syrup', 'get', 'taste', 'first', 'particular', 'like']",i bought this item thinking it might be equivilent to starbucks or davinci hazelnut syrup but it's not. at first it tastes like hazelnut then you get the flavor of cheap pancake syrup followed by an aftertaste that can best be described as tasting stale. the price is only slightly better than what i can get the davinci brand at sam's club but the quality is far lower in my opinion. for hazelnut fans i suggest avoiding this particular brand.
5049,negative,9/10/20,"['wonder', 'stay', 'lousy', 'give', 'buy', 'leaf', 'item', 'taste', 'shipping', 'brand', 'avoid', 'mouth', 'away', 'sorry']",i'm sorry i bought this brand. it leaves a lousy after taste in your mouth.no wonder amazon is giving .99cent shipping on this item. stay away!!! avoid!!!!
5050,negative,31/7/20,"['satisfactory', 'big', 'give', 'one', 'significant', 'hazelnut', 'flavor', 'least', 'lot', 'little', 'best', 'impact', 'vanilla', 'train', 'add', 'good', 'three']","the flavor of big train hazelnut is not significant. one has to add a lot to have a flavor impact. of the three big train flavors i purchased (including vanilla and irish creme), hazelnut is the least satisfactory. (vanilla's a little better; irish creme is best--i gave that one 4 stars)."
5051,negative,13/6/20,"['spice', 'close', 'something', 'even', 'old', 'pumpkin', 'plain', 'coffee', 'disappointed', 'much', 'pretty', 'like']","very disappointed, not much pumpkin or spice, just pretty close to plain old coffee.  i was hoping for something like they have at tim horton's but its not even close."
5052,negative,5/12/20,"['light', 'color', 'green', 'instead', 'dark', 'somewhat', 'have', 'dry', 'receive', 'long', 'warehouse', 'yellowish', 'may', 'mostly', 'stale']","the ones i received were mostly yellowish in color with some light green instead of dark green, dry and somewhat stale, they may have been in a warehouse longer that they should have!"
5053,negative,1/11/20,"['support', 'customer', 'back', 'speak', 'tell', 'shell', 'local', 'store', 'club', 'meet', 'cream', 'birthday', 'explain', 'ice', 'buy', 'seriously', 'send', 'note', 'today', 'butter', 'rep', 'shipment', 'quality', 'group', 'must', 'include', 'occasionally', 'service', 'several', 'none', 'wife', 'someone', 'right', 'would', 'chip', 'caution', 'mint', 'you', 'reserve', 'rude', 'pecan', 'grocery', 'receive', 'overview', 'talk', 'ordered', 'could', 'change', 'four', 'call', 'first', 'chocolate', 'sheet', 'month', 'number']","i ordered the 6 month ice cream of the month club for my wife's birthday.  she received her first shipment today and none of the 4 ice creams that were sent matched the sheet they included explaining the ice creams (you could have bought several of the ice creams, such as butter pecan or mint chocolate chip, in your local grocery store).  when i called the 800 number i was told that occasionally they reserve the right to change the ice cream if it doesn't ""meet their quality"" guidelines.  when i told her none of the four ice creams that we received matched the overview sheet from amazingclubs, the customer service rep was rude and told me that i needed to call back and talk to someone in their ""support group"" (note: you must call before 6:00 pm est to speak to someone in this group). i would seriously caution you to shell out more than $300 for this club."
5054,negative,14/1/21,"['make', 'mix', 'simply', 'sugar', 'would', 'sure', 'brown']","this is simply a mix of brown sugar and splenda, i am sure it would be cheaper to make your own"
5055,negative,6/6/21,"['fresh', 'customer', 'even', 'still', 'true', 'label', 'let', 'responsiveness', 'price', 'think', 'feel', 'excellent', 'tuber', 'keep', 'service', 'them', 'credit', 'right', 'black', 'though', 'say', 'good', 'this', 'give', 'refund', 'winter', 'angry', 'although']","these are not black winter truffles (tuber melanosporum).  i thought the price was too good to be true, (even though they aren't fresh), and it is.  these are tuber indicums.  it says so right on the label.<br /><br />i was very angry about this, but jr mushrooms has said they will refund me for the truffles and even let me keep them.  so i give jr credit for excellent  responsiveness and customer service, although i still feel they should not be labeled ""black winter truffles""."
5056,negative,21/7/20,"['real', 'product', 'flavor', 'there', 'taste', 'different', 'far', 'sorry', 'though', 'lack', 'well']",i though this product lack flavor as i taste different brands far better.<br />there were no real flavor as i expected. sorry
5057,negative,5/1/21,"['bland', 'also', 'company', 'come', 'slightly', 'white', 'knock', 'happier', 'recommend', 'offering', 'price', 'truffle', 'tried', 'would', 'shave', 'much', 'wait', 'money', 'be', 'get', 'oil', 'spend', 'try']","we tried these and they were bland and had no redeeming qualities. we sauteed them slightly and also tried them as is shaved. the price as some have mentioned reflects what you get for truffles.  spend your money on white truffle oil you'll be much happier, we are.  also wait for the white truffles to come in from italy, i would not knock jr as a company but would not recommend this offering."
5058,negative,23/1/21,"['aroma', 'never', 'unlike', 'threw', 'truffle', 'out', 'extremely', 'like', 'seed', 'disappointed', 'content', 'hard', 'know', 'huge', 'past', 'order']","i ordered this in the past and was extremely disappointed. they are unlike truffles that i know of. they were hard like a huge seed, had no truffle aroma. i threw all contents out. will never order them again"
5059,negative,31/7/20,"['even', 'flavor', 'true', 'hop', 'flavorless', 'lose', 'entirely', 'price', 'worth', 'make', 'truffle', 'would', 'veery', 'agree', 'negative', 'ring', 'get', 'woody', 'little', 'positive']","i should have listened to the negative reviews, but hoped that the positive reviews would ring more true. there was veery little truffle flavor that got entirely lost in the risotto i made. i agree with the other reviewers in that this was woody and flavorless. not worth even this price for truffles."
5060,negative,13/6/20,"['nice', 'flavor', 'true', 'start', 'conclusion', 'sell', 'however', 'whole', 'please', 'which', 'thing', 'not', 'time', 'dirt', 'budget', 'experiment', 'release', 'good', 'grade', 'you', 'can', 'conjunction', 'entire', 'brush', 'fresh', 'deliver', 'commitment', 'garnish', 'purchase', 'odor', 'mark', 'example', 'process', 'second', 'truffle', 'brine', 'shave', 'and', 'jar', 'great', 'allow', 'ready', 'virgin', 'seek', 'bottle', 'buy', 'best', 'recommend', 'use', 'aroma', 'juice', 'real', 'most', 'line', 'slice', 'appeal', 'soil', 'almost', 'lesson', 'season', 'product', 'explore', 'way', 'taste', 'little', 'add', 'dish', 'look', 'thinly', 'high', 'themselves', 'note', 'butter', 'quality', 'visual', 'olive', 'low', 'suggest', 'pungent', 'cook', 'perfume', 'superior', 'oil', 'mere', 'extra']","little lesson on truffles...<br />truffles graded ""extra"" are larger than most, the second highest in truffle quality. best when used at the conclusion of the cooking process, to release all their aroma and perfume. chefs suggest to slice or shave thinly over pastas, risottos and omelets. whole -entire truffles- are marked ""brushed"" (which means they have been cleaned of any soil or dirt), preserved in brine or truffle juice -which can be discarded or use to flavor sauced or broths -and are ready to use.<br /><br />preserved truffles are a nice, budget-friendly way to add visual truffle appeal to dishes. however, if you are looking to add the pungent aroma and taste of truffles to your dish, chefs recommend that you explore fresh truffle selections. jarred or canned truffles, sold by vendors, are mere shadows of their fresh truffle selves and will not, by themselves, deliver the aroma or flavor of fresh truffles. they are great to use with truffle oil - the oil will add the flavor, the preserved truffles the truffle ""look"", but preserved truffles should be used only to garnish a dish, or in conjunction to truffle butter and oil during those times when fresh truffles are out of season or when the budget doesn't allow for the real thing.<br />note: preserved truffles out of the jar or can have almost no flavor or odor. if you are looking for the true flavor of a fresh truffle, then please go to seek fresh truffle pages online and purchase a fresh truffle. if you're looking to add a truffle look only to your dish, then this is the product for you.<br /><br />better to buy real truffle oil & experiment, for example ""jr mushrooms & specialties"" on amazon, is a good start--about 10 dollars is low commitment that is in line with a superior bottle of extra virgin olive oil (evoo)."
